x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,target
143.60953563373585,43.0021687451217,40.7283816019101,52.17692228148799,53.17614540110629,156.08255136422176,52.24645314149009,37.255766981517695,47.614214809917726,87.51544466691755,53.261242412868164,61.69528645175931,47.749796124932544,179.25013196460316,59.82805246741353,0
83.73351631884712,39.699833605228235,67.75262867138895,47.02803457114791,40.24077575923185,57.98643422865339,52.098600204977345,54.221107849478955,53.96465559840813,110.10921614144532,51.435865467895496,47.04029731282327,82.09936135408203,149.10615942402336,41.1017584898059,0
66.2298697407938,49.96097591430214,44.64356679561956,34.06154923621094,39.54747443895596,24.677228759060334,64.46130864069204,58.37737430967567,55.99759640597492,68.0159720744289,58.95044460943652,41.71302588456889,66.24861414530561,166.35368684602867,45.52678290141028,1
90.42397178674969,38.933504630702785,53.34839771882879,40.971920453185795,40.5959359300243,53.26923163121692,52.48073353160055,58.17417999429285,40.97880512122843,74.19146398183926,68.56497339892402,74.61477623703342,74.01319140254509,159.24830353507534,49.75209964086147,0
108.10451554001969,45.147509380240685,63.157770353857394,39.7955565261481,38.83896716783159,38.16752555965898,42.642678912345545,43.72433223952886,55.396496063536716,80.10356443896119,52.410467706565,35.409632134833366,38.15882743453471,161.02481097569,26.87439470100976,1
77.89321809301347,47.00420846675216,53.00864997426408,55.76293697130478,76.04838693814291,34.39795663616019,63.01826663176344,47.462577874459946,46.90638681267062,97.9867076969284,43.60799767450452,39.37693655405551,33.54340329315342,130.82825689319742,33.980513799325784,1
72.81230523996418,46.637210655176006,40.32345462529277,52.470111789593986,73.5149621691051,44.272257258737866,64.67268593764484,63.44414334233015,71.15657033701608,104.60780148675474,47.56825465035738,49.8078588365835,47.50575772485438,128.66548788093485,63.8752650796627,1
86.33944210823837,59.86148483040384,38.222707633532195,39.55866095721785,55.7943212747693,45.38001603050528,74.05071470986198,40.46064707738752,44.19403333621921,89.39212660687363,45.23495936221237,33.36171802948992,52.65091815806056,164.4885534939633,47.780714542865645,1
92.75346654454543,41.667737448335075,49.6850236298011,60.07959504891094,43.74153682285762,47.56429540962043,51.930163606867374,40.96491065189297,71.28103569933332,99.6575908658002,47.241940130579906,46.985130401677466,61.54116329328971,143.4610809906045,53.343775280409496,0
119.76019039844489,29.11259865715708,55.77496502870715,52.12748817050735,54.150768820697245,51.35032587409512,51.85922112587643,57.273022136971804,60.30548895316492,69.0424046518166,54.70168685497822,89.76614239904443,23.146429405840998,131.43192369589764,46.233614713993305,1
55.013994374106794,46.809649426918725,57.0810632187214,63.167280415984166,76.6683003060747,46.94204822059967,68.38083514051743,60.315007887921475,57.79596095971676,94.47903338365575,47.09604437913705,32.95130614628039,84.76886848970638,171.23146853869028,38.769900229556185,0
82.25633835473668,38.589914046281436,62.053390350212524,51.372092825358536,69.55526062693056,34.165994112475694,83.33335607087133,63.362253621122484,53.21321741650653,65.59777364777682,50.44475089356144,60.714917512448565,36.993318543828856,151.46244296353902,52.202758445953314,1
78.21726231834332,46.73760172593171,52.34688015373858,56.96072058130122,81.66823863846375,60.28868134816706,75.30427168690403,63.172782480099926,48.46818777391423,104.26400418480608,32.056496285126016,47.583429463959035,61.70632628520161,152.05197711193634,58.03453725435009,0
76.3937623120604,33.78784619668532,58.25315333860439,56.59700301914914,80.02295377141444,40.36104514356657,65.49884782229225,41.230082471306666,60.53848369894588,77.76053992721216,41.14251686212426,80.7408300310841,42.983561770143226,125.05039940307762,29.955931564249475,1
94.91905336704671,36.42905441812025,51.720464265629566,36.25815741806308,50.421532131358326,62.25992619375502,52.93853794338942,39.015847477889196,47.59685318449157,230.0523572071001,40.587349710868466,33.70283230171415,52.073951039679834,132.3022794483164,64.76319067235968,0
113.54367253339765,33.47294422615707,53.0454947297538,51.97986835872953,25.85457306274654,55.064291232200716,58.74005335485568,59.824216417897645,53.24063085021601,103.09276196952614,37.778538420972296,49.21289133673139,50.39095945824544,141.86613328079164,59.55132892934897,1
101.12030746002297,45.676079391185986,52.552696680090094,55.93018631636247,66.79206508408166,55.59334528958105,55.13200522576787,43.97153375912255,53.853088247002425,90.27704649924453,35.129454196166485,34.35057218446793,41.93566698826274,169.02510819005357,55.97412786285836,1
79.30682521559166,34.38440774079142,46.412758870221296,47.96290981371715,56.62111919436125,49.52459773971942,62.82691052155042,55.264505683856086,51.083397260893975,82.01163667498088,55.68557736637171,67.26607506156098,60.472092565504084,148.96228721204082,56.50128216602211,0
89.90285629149272,55.33748423312984,59.48691291906397,45.87917736501023,75.08715722085107,50.00609935899146,63.64053159194565,48.743794859410116,52.0733636081509,68.55345046192483,57.489026224114006,64.809063363716,46.11312230760118,162.846551555615,43.24598055750897,0
89.43760337709993,41.937715754039715,38.29516379901188,49.73210532968765,50.248607227399226,16.15866885824429,45.53727026203088,54.75375578902479,70.43627039851191,48.81312599816364,47.745333512508516,54.18785946668293,26.774885643350153,155.60693763611332,55.349694524588564,1
107.61770098394855,48.060757683399785,51.79963947546241,32.746667643824416,54.16098697125204,62.534705108818535,68.18655627875884,54.092324146936306,62.59546566808929,80.16675166796608,35.78052810102855,79.95868834311426,57.201542335551736,150.7501631946798,34.8834085041499,0
83.0511143858078,52.570449355343044,35.24748075387044,44.5612740022958,44.94573645090707,58.39447796993804,48.27274696643484,59.310247817508795,44.45266690348214,116.77681913282802,52.321024456755545,47.235915216648934,74.71810234831106,138.53775325660064,47.8923064094933,0
70.30700427441253,22.034828220159884,50.7998444115153,62.16224671940694,60.429928937283705,35.56549925165164,51.615894883849045,51.16279312347078,47.08209697193446,78.13200692187301,34.07300736460273,45.32597081801881,57.702326480995104,158.9012626153871,49.002550187309915,1
87.72051001646781,61.69153021991548,51.785320282606904,31.423754653064915,29.316656457502447,59.59810904783914,55.09313804763716,33.52500805672297,42.40431246625835,110.88889165533098,33.07335870724626,46.810349060065434,86.08268268919574,152.23595629461093,51.681071774331926,0
85.85515641971601,38.005397346164415,45.780448987721805,56.985815768188516,19.130893170299643,46.984548148805686,81.38433742019883,60.57717807355387,52.083090161208304,106.48335073427573,57.25889142456302,39.972476983261195,77.03913242478234,147.872547357847,47.13638013568624,1
112.90183463377511,49.79876797676654,55.152188932078076,53.737412825977906,68.77746721197843,47.321176019421145,60.63155809722948,47.32600892104054,58.97528842277363,64.19993981777282,56.24528429702213,83.10957133947305,25.022319815195402,139.15324342527413,54.06199685450083,1
122.01719485990442,50.363155697278124,45.47227429630519,59.565179518465555,63.95570433170586,69.39921113211017,41.57256217102392,66.56738615423951,48.50282581549335,79.39531516907323,51.223450566579764,64.77885459274782,36.48545941205013,165.83734790662294,44.5859047789806,0
100.80191503683443,53.57710994440634,39.234308020906816,77.09728038018082,49.004759652039866,155.6129367027537,69.32910879438961,40.903072803638985,53.798233962628274,241.82240138458366,51.45546472720051,41.42631047088411,71.18014167099393,141.54710296670854,44.52510458371278,0
118.72459521785011,44.20127744607893,57.70995373234469,50.91545132011669,0.28926676275050056,61.0421766778549,51.690865280588376,69.4126844720115,60.720108055965326,218.6916675798882,48.01325799954162,66.56591235618315,51.85939846622238,113.45738110093447,54.216288789841,1
88.24050440904206,48.62372729786823,31.63484637643854,51.97869689513203,40.47614202521557,47.35353920542608,57.209546204133346,51.44866084837578,52.29793469570716,104.01948050913794,64.13567823375982,46.62932381531252,52.903511698603154,136.9500582705506,41.27124772457698,0
68.75234029549742,54.83119642178346,57.80545324251703,49.569323972560454,45.07016337684813,30.28446504706871,75.60749735038092,58.4878651241381,58.05505631350818,101.45793422763593,39.94858260849566,22.405166011253257,62.5833420793178,148.75000526561863,36.548264653392614,1
102.57562897516618,45.50372841749749,39.87451253880177,60.54864933584638,45.233425323563395,59.03727964042828,54.89552166243651,50.72094338843493,50.127960060302016,117.12376239321162,59.87587872237909,32.93846627618865,51.51683135936866,144.85710581151102,41.15886345983738,0
110.12097505864047,33.58836893502749,27.735204886071582,45.76672457595422,38.19577593283755,52.80951726095839,67.9202555201722,51.38451329573091,51.92025263292407,110.70411944344112,56.34565351274243,43.09644105007823,33.97979627205346,130.96826367684733,54.06501328187051,0
80.68721595760633,39.22994518662029,52.85260029168563,48.329152583228804,48.34434876688283,21.40409434721299,47.607144898232164,50.93010074626872,46.781087132522636,56.37477621881747,54.168242700019384,49.83512469209843,45.58162295239429,162.30165183385049,41.23947795103294,1
101.23662912562293,34.44567682702694,27.196639541717357,60.87405092506879,29.793063149788715,43.5179890718583,64.39055715233381,65.22978555640293,59.169666918964275,115.44734557343885,45.53840912069405,12.857768690969703,40.221418318604414,146.09823381184015,45.08368033726335,0
88.97283440260355,44.83759208978061,36.996916889981144,60.74799988336036,69.28958045649149,59.49736353006338,49.28411879972279,42.93351809789736,54.96493932922647,93.17684349176382,68.55480772130284,66.79506185230952,53.150775639734796,143.65067110356603,40.22125261163347,0
69.22463148068171,28.470983671401548,38.06653431686469,44.23373909249844,40.808645981320474,39.28131409348327,70.7720104605215,47.14678812856135,54.10885964991877,107.99647544707048,40.57258216761683,23.24646274729386,71.55070788989065,151.6305250451842,72.04899561088736,0
64.87402208726783,45.516672332070804,55.55960873480637,56.901625761402585,85.51525274168634,33.54239869659767,68.68135261022658,63.21789757157739,52.82121892442048,99.08154288094484,53.55998277757648,37.618849496890775,38.24763248327595,132.55808519444517,55.87281295386739,1
58.64088916670565,46.6072801260405,34.10728303550252,62.3148704491375,70.91068066276267,20.096814216597227,58.03040619958863,49.031754761088294,44.15969140323035,89.40071992525922,39.56457637545075,42.18054018381706,32.306630872213034,123.61452166116396,55.79416252744052,1
126.57846764352836,46.37721753768876,44.679042490283926,63.57351002752335,50.226416519640466,55.777944119631016,60.583472020898455,58.17549691494993,27.666915706872338,90.67207615271838,40.35014456384061,29.019260773048387,24.610175832153203,167.56011946823799,56.58003074224614,1
85.79246540924163,35.98078884003915,31.731387325289603,45.52164295028403,52.32941151120765,58.3903852260881,52.02858108798715,52.36771873085881,51.09299126931497,117.04989365726318,60.64156413658797,44.08373965746259,63.25144428875782,138.53661160619546,43.272358643989676,0
118.5616101459308,52.00337787293752,54.518893718862756,55.397110152100566,44.7792205025,64.73123225980814,59.42783808724731,42.86069800821526,51.117617239918346,232.69355398850402,54.879583859682825,38.75238468045512,29.68337771592584,118.93792394585816,56.17982823262221,0
84.46309291658493,37.09690454774419,54.160684441132304,48.39330332620971,46.23335956420458,37.49344027438121,44.84901910493477,30.20002187677676,50.30500075557198,90.89196403107105,52.39688061281781,26.17517561856028,55.3622966230679,161.49098537214795,44.92659163505367,1
78.23133686842172,50.29467283003545,47.58640109832569,40.02647704546596,74.68126400458189,29.3042468159522,56.68437897506949,46.83078032619379,43.38987984915433,65.59436233448716,46.96797691398249,56.08735672658962,36.17873104607328,150.3832656092735,56.24283277631267,1
68.43783230604619,43.961196453227515,50.57116476623421,51.261566720985456,78.11614990153707,51.82435728343113,57.94082773002398,49.86501333245421,43.49299910757036,97.13221627549484,67.08810202268565,55.48647678767572,66.74697448497434,146.54223733687982,54.933764834806844,0
129.07817656606667,32.42768675913734,57.1109646248139,49.45067618460705,71.43368121866266,158.24318185462926,69.87671877525476,55.517820415319356,45.28920700769082,232.92614299385878,50.34565945249415,9.950406083019043,33.26659105887613,171.3563022774141,42.76996090998775,1
88.54324335967114,40.095125340681086,50.60479716400874,50.482396039379445,58.998217090294844,42.73353336555623,53.47452215529849,42.38663142907023,52.63479351625982,81.07789162559061,42.42555334027115,37.41485627418874,52.37988271584959,168.05560577372978,53.67857009289161,1
94.98534287851471,44.26473737700683,35.46816368721616,42.11198172393015,58.183976698845484,60.152365481487195,50.12581681114712,42.53502217939754,42.40698365460084,82.00450676527257,48.6778653219386,46.85031134552666,67.68673727292972,179.3932585147852,60.52615725587657,0
82.9592821278593,48.08739360152841,52.49336663927102,56.3714702554971,71.94569753489739,45.16177185624848,55.596637510684445,42.238236342024194,56.157767300423195,101.04971296207354,51.15547107616248,37.34221316249553,42.707975161431776,143.5447130296501,36.94553289084328,1
107.95621927620527,49.06903288183433,45.944279604883825,40.658700597468965,62.87078506417282,56.76433734018383,94.53935900761965,52.17465301125603,58.10199286382456,97.23671705417968,60.25925536806014,26.569681851775975,42.09376735060743,168.08301456598383,37.46905204136969,1
100.61029148252673,48.23738095471075,51.00287592435361,36.74105009174451,57.234431935970406,60.45313938211855,52.32497153982273,42.21248084610999,53.320481561426064,221.56881396570105,60.21818064582952,40.32963382134106,43.24703402473639,131.5095570383828,61.20114481875346,0
89.51926287924267,54.53781716595428,55.37988122235761,68.76775096207552,104.19615649077716,31.821366223709525,59.92915456323824,44.60087211186624,46.73021942839789,44.93441590426997,38.76782663527807,86.38799459045372,15.52502349114835,141.71200651996605,58.89145745939973,1
105.32790163831744,60.13127339082945,53.82455722560075,40.5450340560366,81.32086805168674,41.48547871204482,57.17905885435822,57.00074728020694,47.83116562015348,47.18286725342805,58.09234737070621,95.07213406611696,15.591570306085845,140.90329514826942,47.96271720231505,1
106.73426295897596,53.02841287457025,74.96688549648391,43.52597984066919,53.817251482940094,49.55495080423654,40.20464200566966,59.5718693057632,52.080579174899825,81.48712178983052,60.78904721416499,91.33181484753405,29.078804348818522,115.94332692691918,47.185417405289954,1
71.07025679473423,27.68526007994656,54.809353423130965,42.63408725024615,67.56236599285256,44.82301703639094,42.97603801866203,49.25230200765776,68.96549792192225,80.02620321417189,66.35767893492924,50.90373509534663,72.31215217447594,164.96949081229724,64.80066771805355,0
78.04517772109268,39.42898920931475,58.77214824859312,47.072285799463316,63.8349124590731,35.94205118605458,67.86652580543299,59.9365917633364,54.280481622933166,77.25306893705029,54.87460380432065,43.38002746699107,49.777076861508675,159.61018851463103,36.755406403166255,1
120.87971680032226,50.4261814800094,47.52866501593071,46.93073675854979,51.27414874750452,54.55728292760835,59.71487602349061,45.070227486210506,53.73501269461515,95.30243627667826,43.13204708044134,26.861914662769955,27.200063461447993,163.75759133840228,52.353223237657325,1
83.71657054122761,41.61488787854633,49.69063809309506,41.94799679803242,71.47915710976481,46.44841587467746,55.43174987028882,37.87354393924127,57.85859495664187,100.65244307847125,42.80474803472663,29.827170655375244,52.054944371174635,154.00256268280447,53.430825056776925,1
77.7786331658908,52.62828106630886,75.08415608420533,44.37163851316362,31.896363160217355,53.75907613897543,68.25449175276881,36.201314197749745,48.09364352283093,114.42125903633129,51.926106258023665,41.35565628625236,82.1104678653012,145.03063326719183,50.267413048619794,0
102.61347776729187,44.53994739547401,45.032021965468886,51.4505039881696,38.89669084735155,144.7701717713174,49.64406887349948,58.68847223958056,66.09132267058266,221.83623868670037,49.01720704805057,55.67290185276932,75.1126444455494,140.19777224499936,31.78278738306068,0
