25;1;10;89.5;83.745;163.92;25.71;21.225;70.2;111.13;82.56;78.52;113;56;83.75;121.84;110.6;92.11;100.03;102.75;116.75;84.9;114.9;81.73;108.69;44.36;64.08;34;99.72;56.025;49.08;75.58;110.635;100.89;68.795;122.55;87.08;123.7;96.52;89;101.575;79.235;102.285;102.18;1308;116.75;127.87;124.59;153.82;831.04;98.825;33;112.68;51;129.27;102.085;83;97.515;640.845;25.96;54.82;74.54;89.6;44.08;70.565;27.83;51.74;84.055;61.76;75.17;37.71;67.3;73.25;1.965;98.96;96.185;37.45;71.75;79.25;76;78.26;78.48;66.86;60.48;25;58.98;62.72;81.575;108.12;89.27;86.075;89;27;59.475;73.12;86.5;85.76;103.5;70.6;67.02;66.855;27;41.5
25;1;10;91.87;84.49;160.84;28.28;21.225;78.3;106.685;82.56;99.61;113.215;93;113.2;119.49;78.2;107.59;114.59;98.16;129.28;102.45;122.38;109.975;105.705;95.87;85.2;34;94.8;55;26.36;56.2;102.305;108.04;71.405;106.17;107.56;96.91;88.24;107;81.89;62.06;81.93;78.52;1308;134.25;135.85;131.29;157.405;772.135;98.825;33;108.78;51;88.52;61.57;61.4;43.11;570.195;17.74;53.85;70.3;87.8;45.12;70.12;28.82;62.18;84.67;59.75;82.895;35.06;51.9;73.25;1.965;101.54;101.705;31.375;69.85;74.12;76.15;65;80.9;71.9;64.19;15.8;55.65;58.895;80.285;107.16;86.51;59.345;89;27;61.125;70.04;92.125;106.55;103.5;66.64;68.55;66.855;27;37.3
39;1;11.445;82.39;83.745;165.46;21.855;20;75.6;111.765;82.56;96.28;113.43;130;66.7;113.38;67.4;90.82;120.05;102.75;126.595;77.1;114.22;77.695;82.82;97.385;84.32;34;82.5;56.025;41.98;68.44;111.23;93.74;88.37;89.79;122.92;85.63;114.92;82;95.86;57.48;99.63;97.955;1234.56;118;128.535;129.28;162.185;734.65;82.625;33;109.3;51;90.15;85.66;81.8;83.565;556.065;20.48;52.88;70.3;90.5;42.52;68.785;24.86;39.56;79.75;62.43;71.565;35.59;61.8;73.25;1.965;103.26;93.77;33.4;56.55;72.98;76.975;65;73.86;58.46;55.71;28.45;51.765;44.36;75.125;107.28;82.37;56.87;89;27;58.65;72.56;86.05;93.32;105.4;64.88;74.16;65.53;27;33.1
25;1;10;96.61;83.745;165.46;24.425;21.225;74.25;113.035;87.46;71.86;113.43;119.64;119.4;127.95;87.2;102.43;95.48;95.61;111.38;104.4;119.32;97.87;47;8;93.12;34;107.92;55;20.68;55.18;103.495;99.46;85.76;121.185;93.48;81.4;88.24;101;86.335;78.09;87.24;84.435;1418.16;133;134.52;133.97;165.77;938.14;99.5;33;109.82;51;93.41;67.045;57.8;37.53;570.195;17.74;50.94;67.12;90.5;43.04;75.015;39.71;72.62;88.36;62.43;82.895;36.12;57.95;73.25;1;104.12;101.705;50.95;56.55;73.74;76.3;65;82.44;73.58;64.985;57.2;73.965;86.435;100.28;107.22;90.65;59.345;89;27;59.475;74.8;91.225;105.29;109.2;65.76;69.57;68.71;27;33.1
54;2;10;74.49;83.745;165.46;21.855;20;75.6;109.225;81.58;106.27;113.43;130;65.15;107.27;57.5;86.95;129.15;98.16;129.28;76.125;115.24;80.385;84.81;9.515;135.36;34;144;55;33.46;69.46;108.85;91.595;76.625;84.33;110.12;87.04;105.72;91;93.955;51.755;94.32;93.73;1112.16;120.5;129.865;130.62;163.38;959.56;95.45;33;108.78;51;82;55;41;18;549;15;49;65;91.4;42.52;66.56;19.91;23.9;72.37;58.41;74.655;35.59;61.8;73.25;1.965;89.5;96.185;29.35;76.5;73.36;77.125;72.48;72.98;56.78;54.65;20.4;48.435;39.005;71.255;106.8;80.07;56.375;89;27;57.55;72.56;90.775;105.29;104.64;64.44;78.24;66.06;27;31.7
45;2;10;85.55;143.345;66.9;21.855;21.225;105.3;121.29;105.1;109.6;113;56;32.6;103.04;60.2;48.25;131.88;120.6;109.59;57.6;107.76;66.935;60.93;8;72;34;109.56;57.05;110.14;111.28;132.055;83.73;123.605;65.22;130.6;85.63;143.44;67;99.035;102.135;107.595;104.715;1308;45.5;90.63;85.73;102.435;1034.53;108.95;35.15;130.62;51;117.045;88.945;72.2;130.995;563.13;16.37;49.97;67.12;91.1;42.52;77.24;38.72;32.6;68.68;77.84;59.72;45.66;71.7;73.25;1.965;87.78;89.63;46.9;106.9;73.74;83.275;79.96;72.32;55.52;54.12;5.45;43.995;32.885;66.095;107.82;85.82;76.175;89;27;57.275;75.36;86.275;99.62;105.02;64.88;73.14;65;27;75.1
42;2;11.445;95.03;83.745;163.92;23.14;20;75.6;109.225;78.64;79.63;113.43;130;100.8;122.31;72.8;116.62;105.49;93.57;116.75;93.675;120.34;101.905;110.68;8;84.32;34;114.48;55;22.1;61.3;102.9;109.47;63.575;107.535;76.84;109.6;86.4;111;83.16;59.77;81.93;79.365;1356.96;139.25;138.51;139.33;163.38;734.65;78.575;33;109.04;51;82;55;41;37.53;549;15;49;66.06;90.2;43.04;71.455;32.78;67.4;85.9;67.12;82.38;35.06;52.45;73.25;1.965;104.12;102.05;34.75;82.2;74.5;76.075;69.76;74.74;60.56;57.83;41.1;59.535;55.07;87.38;107.28;87.66;65.285;89;27;58.1;74.8;89.425;104.66;102.74;65.76;70.08;70.035;27;33.8
42;2;11.445;81.6;83.745;165.46;20.57;21.225;79.65;113.67;93.34;131.8;113.43;130;51.2;104.45;69.2;86.95;144.62;103.26;130.175;68.325;112.18;70.97;67.895;8;54.4;34;98.08;56.025;54.76;79.66;117.775;88.735;72.71;78.87;88.36;109.6;109.4;84;90.78;82.67;84.585;86.125;1210.08;110.5;123.88;121.24;134.7;777.49;96.125;33;109.56;51;88.52;73.615;57.8;34.74;556.065;17.74;49.97;66.06;89.3;44.08;72.345;29.81;25.64;76.675;56.4;68.475;35.59;64.55;73.25;1.965;95.52;91.01;42.85;88.85;65;76.45;70.78;74.08;58.88;55.975;20.4;49.545;42.83;71.255;106.02;84.21;74.195;89;27;58.1;78.16;93.25;110.96;109.2;64.88;73.65;67.915;27;35.2
25;2;11.445;91.08;83;165.46;21.855;21.225;89.1;115.575;94.32;94.06;113.215;84.86;79.1;112.91;124.1;90.82;122.78;105.81;115.855;82.95;115.24;81.73;47;8;50;34;75.12;55;29.2;100.06;123.13;88.735;106.64;99.345;99.88;70.12;108.48;81;95.225;73.51;88.125;90.35;1356.96;128;129.865;138.66;170.55;964.915;113.675;33;110.08;51;82;55;41;23.58;549;15;49;66.06;85.1;49.8;73.68;35.75;62.18;86.515;63.77;78.26;37.71;60.7;73.25;5.825;52.52;98.255;48.25;124;74.12;76.15;77.58;78.92;68.54;62.335;42.25;61.755;60.425;84.8;106.8;86.74;77.165;89;27;61.4;75.08;94.15;113.48;109.2;70.16;67.02;65.795;27;37.3
47;2;11.445;110.04;99.39;139.28;20.57;21.225;97.2;113.67;84.52;59.65;113;56;105.45;126.07;104.3;72.76;89.11;96.12;86.32;96.6;116.26;91.145;67.895;11.03;55.28;34;76.76;56.025;37.72;67.42;107.66;97.315;57.05;118.455;107.56;60.25;102.04;80;85.7;62.06;91.665;86.97;1614;133;133.855;135.98;151.43;675.745;81.95;34.075;114.24;51;121.935;94.42;84.2;86.355;577.26;19.11;51.91;68.18;91.1;43.56;75.46;43.67;103.94;100.66;78.51;79.29;40.36;48.6;73.25;1.965;98.96;99.635;33.4;73.65;81.72;76.9;74.86;75.62;62.66;58.36;31.9;55.65;53.54;79.64;106.8;89.73;54.395;89;27;57.825;65;78.85;82.61;83.74;65.32;71.1;65;27;33.1
13;3;11.445;89.5;150.05;56.12;23.14;21.225;82.35;112.4;85.5;107.38;113;56;35.7;105.39;80.9;50.83;120.05;130.29;119.435;59.55;109.8;83.075;60.93;8;79.92;34;77.58;58.075;110.14;110.26;129.675;86.59;115.775;65.22;117.8;99.73;117.68;79;121.26;74.655;121.755;125.84;1320.24;58;93.29;75.01;91.68;852.46;100.85;36.225;127.24;51;104.82;92.23;74.6;51.48;563.13;17.74;50.94;66.06;90.8;43.56;75.015;34.76;43.04;76.675;75.83;60.235;46.19;67.3;73.25;3.895;78.32;88.25;33.4;93.6;76.02;81.25;73.5;72.54;55.94;54.385;3.15;43.44;35.18;66.095;108.12;86.05;62.315;89;27;57.825;75.08;86.725;99.62;104.26;65.32;71.61;66.06;27;54.8
12;3;11.445;80.02;83.745;163.92;20.57;22.45;70.2;109.225;80.6;122.92;113.43;130;48.1;97.87;60.2;76.63;143.71;102.24;148.97;60.525;109.8;61.555;78.84;30.725;73.76;34;89.06;56.025;51.92;73.54;120.155;75.865;72.71;69.315;79.4;60.25;107.56;64;108.56;49.465;111.135;111.475;1099.92;103;117.23;114.54;127.53;841.75;94.775;33;108.78;51;92.595;64.855;50.6;36.135;570.195;17.74;49.97;67.12;89.6;43.56;69.23;25.85;36.08;70.525;84.54;71.565;38.77;70.05;73.25;4.86;66.28;97.22;34.075;71.75;81.72;77.875;70.1;73.86;57.62;54.385;43.4;57.315;51.245;83.51;107.94;91.8;57.86;89;27;59.475;55.76;80.425;81.35;85.26;64.88;75.18;65.265;27;59
47;3;12.89;76.07;96.41;145.44;20.57;21.225;85.05;118.75;95.3;98.5;113;56;34.15;106.33;76.4;53.41;123.69;116.52;108.695;56.625;109.12;60.21;64.91;24.665;87.84;34;107.1;59.1;90.26;130.66;136.22;79.44;110.555;69.315;169;58.84;148.96;58;117.45;68.93;131.49;129.22;1124.4;75.5;103.265;97.79;109.605;825.685;86.675;34.075;114.5;51;92.595;100.99;95;71.01;549;16.37;50.94;66.06;91.1;42.52;68.34;22.88;20.42;69.91;67.12;59.72;39.3;73.35;36;3.895;92.08;87.56;30.7;64.15;75.64;81.625;72.14;72.32;55.1;53.59;8.9;44.55;33.65;66.095;106.86;86.05;61.325;89.165;27;57.275;73.68;85.6;100.88;106.16;65.76;71.61;65;27;42.2
28;3;12.89;79.23;157.5;26.86;20.57;21.225;89.1;115.575;87.46;110.71;113;56;27.95;101.63;73.7;48.25;128.24;129.27;119.435;52.725;108.1;83.075;60.93;42.845;68.48;34;71.02;61.15;141.38;102.1;130.27;85.875;123.605;57.03;83.24;87.04;111.24;75;113.005;89.54;121.755;121.615;1381.44;35.5;80.655;82.38;63;1023.82;100.85;39.45;134;51;82;97.705;114.2;122.625;549;17.74;51.91;68.18;91.4;43.04;83.025;46.64;32.6;72.37;72.48;57.145;48.31;72.25;73.25;5.825;73.16;86.525;52.3;76.5;72.6;80.275;84.04;72.1;55.1;53.325;5.45;43.995;36.71;69.32;109.2;89.27;71.72;89;27;57.55;75.08;88.075;107.81;105.4;65.76;72.63;66.06;27;51.3
25;3;11.445;99.77;84.49;157.76;41.13;22.45;81;107.955;84.52;62.98;113.43;122.6;169;127.95;80;133.39;90.93;95.1;102.43;139.5;136.32;163.775;113.665;101.93;113.36;34;97.26;55;17.84;50.08;93.38;139.5;57.05;126.645;108.84;116.65;76.28;139;82.525;67.785;84.585;81.055;1405.92;140.5;139.84;136.65;152.625;814.975;91.4;33;109.04;51.885;96.67;83.47;84.2;65.43;612.585;30.07;62.58;77.72;88.7;43.56;69.675;28.82;81.32;90.82;69.13;83.41;34.53;44.75;110.5;1;105.84;102.74;28;82.2;75.26;76.075;69.08;87.28;87.02;75.055;22.7;71.19;102.5;93.83;108.24;88.58;70.73;89;27;62.775;66.68;91.675;99.62;102.74;67.08;68.55;68.18;27;38
42;3;10;72.12;83;167;20.57;21.225;71.55;109.86;88.44;136.24;113.43;130;32.6;95.52;66.5;77.92;151.9;113.46;157.025;59.55;109.46;60.21;53.965;8;59.68;34;104.64;56.025;59.02;105.16;131.46;78.01;106.64;55.665;107.56;81.4;130.56;61;95.225;80.38;89.895;92.04;1161.12;98;117.23;127.27;127.53;782.845;82.625;33;111.12;51;82;73.615;72.2;48.69;549;16.37;50.94;67.12;87.5;46.16;70.565;25.85;15.2;71.755;59.08;63.84;36.12;65.1;73.25;2.93;86.06;88.94;86.05;115.45;65;77.2;90.5;72.1;55.1;53.59;11.2;45.105;34.415;66.095;108.12;80.76;76.175;89;27;58.1;78.16;92.35;110.96;108.06;64.44;80.79;69.24;27;35.2
18;3;10;78.44;83.745;165.46;20.57;21.225;70.2;113.67;85.5;97.39;113;56;72.9;115.73;110.6;84.37;113.68;96.63;122.12;80.025;114.9;80.385;90.78;32.24;70.24;34;88.24;55;30.62;57.22;105.875;88.735;55.745;112.995;78.12;79.99;101.12;81;100.305;54.045;110.25;106.405;1148.88;113;126.54;129.95;135.895;911.365;106.925;33;109.3;51;132.53;105.37;86.6;62.64;570.195;17.74;50.94;66.06;91.4;43.56;67.005;19.91;29.12;76.675;61.09;68.475;36.12;67.3;73.25;1.965;101.54;91.7;28;61.3;75.64;77.65;77.24;74.08;58.46;55.445;30.75;55.095;49.715;79.64;106.62;82.6;54.395;89;27;57.55;71.44;84.025;84.5;101.6;64.44;77.73;65.265;27;36.6
1;3;10;90.29;132.17;85.38;20.57;21.225;159.3;140.975;151.16;90.73;113;56;27.95;106.8;111.5;54.7;116.41;126.21;99.745;59.55;107.76;64.245;58.94;53.45;84.32;34;73.48;58.075;130.02;101.08;124.915;93.74;106.64;65.22;84.52;116.65;112.16;81;92.685;121.6;96.975;94.575;1271.28;65.5;96.615;87.74;103.63;847.105;93.425;35.15;125.68;51;159.425;131.65;116.6;126.81;626.715;24.59;54.82;72.42;90.2;42.52;75.46;32.78;23.9;73.6;65.11;58.69;43.01;70.6;73.25;2.93;79.18;86.525;28;59.4;78.11;80.65;76.9;72.54;56.36;54.65;7.75;43.44;32.12;63.515;109.14;79.84;59.345;89;27;58.1;73.12;83.575;83.24;97.42;67.08;68.55;65;27;33.1
54;4;10;76.07;115.78;113.1;20.57;20;76.95;107.955;82.56;126.25;113;56;38.8;94.11;60.2;66.31;149.17;111.42;136.44;63.45;112.18;79.04;62.92;86.78;138;34;85.78;57.05;90.26;88.84;121.345;87.305;88.37;51.57;60.2;98.32;97.44;88;103.48;64.35;103.17;104.715;1197.84;90.5;107.92;103.82;133.505;750.715;78.575;34.075;114.24;51;82;55;53;37.53;549;15;49.97;66.06;91.1;42.52;71.9;28.82;22.16;69.295;67.12;67.96;38.24;65.1;73.25;4.86;64.56;93.425;39.475;109.75;67.47;79.6;76.22;71.88;55.1;53.855;10.05;45.105;35.945;66.095;109.56;82.14;54.89;89.165;27;58.1;71.16;91.675;105.29;103.5;64.88;72.63;66.855;27;40.1
39;4;11.445;85.55;85.235;162.38;23.14;21.225;79.65;111.13;86.48;95.17;113.43;130;79.1;111.97;70.1;101.14;124.6;98.67;139.125;81;115.24;81.73;72.87;64.055;64.08;34;93.16;56.025;33.46;64.36;107.66;90.88;84.455;88.425;112.68;89.86;98.36;86;90.78;64.35;92.55;90.35;1222.32;121.75;128.535;130.62;146.65;863.17;84.65;33;111.38;51;82;60.475;55.4;34.74;549;16.37;50.94;67.12;89.6;44.08;69.675;26.84;46.52;82.825;57.74;76.2;36.12;57.95;73.25;1.965;105.84;96.53;32.05;74.6;75.26;76.375;68.74;74.96;60.14;56.505;25;55.65;49.715;79.64;107.64;84.21;53.405;89;27;59.475;72.56;89.875;109.07;108.82;65.76;70.59;66.06;27;37.3
45;4;11.445;83.18;139.62;73.06;25.71;20;99.9;120.02;100.2;97.39;113;56;38.8;110.56;68.3;48.25;122.78;114.99;109.59;60.525;109.46;73.66;62.92;8;55.28;34;62;57.05;93.1;121.48;133.84;80.87;124.91;81.6;166.44;58.84;160;62;112.37;86.105;117.33;117.39;1320.24;59.25;90.63;81.04;101.24;911.365;105.575;36.225;127.5;51;125.195;97.705;79.4;55.665;570.195;17.74;50.94;66.06;91.4;43.56;77.24;38.72;39.56;76.675;71.14;62.81;45.13;68.95;73.25;2.93;84.34;89.63;47.575;94.55;74.88;82.075;84.04;72.54;55.52;54.12;6.6;44.55;34.415;67.385;107.34;84.21;63.305;89;27;57.55;74.24;88.525;104.03;104.64;64.88;73.65;65.265;27;42.2
33;4;10;83.97;84.49;163.92;23.14;21.225;72.9;120.02;89.42;76.3;113;56;83.75;122.31;91.7;88.24;99.12;96.63;97.06;84.9;116.26;85.765;84.81;59.51;94.88;34;118.58;55;32.04;64.36;106.47;95.17;85.76;125.28;138.28;51.79;110.32;82;102.845;70.075;115.56;110.63;1259.04;110.5;125.875;128.61;126.335;943.495;103.55;33;110.6;51;93.41;76.9;60.2;40.32;570.195;20.48;51.91;68.18;90.2;43.56;69.675;25.85;43.04;81.595;69.13;63.84;37.71;71.15;73.25;2.93;87.78;89.285;31.375;73.65;78.49;77.05;72.82;78.7;66.86;60.215;64.1;68.415;69.605;93.83;108;97.09;84.095;89;27;59.475;62.2;82.45;96.47;93.62;67.08;68.04;65.53;27;38
1;4;10;87.92;92.685;150.06;19.285;21.225;87.75;116.21;90.4;81.85;113.43;130;62.05;116.67;78.2;61.15;112.77;96.63;126.595;70.275;110.82;66.935;64.91;36.785;50;34;74.3;56.025;40.56;78.64;118.37;77.295;75.32;87.06;108.84;67.3;119.52;63;97.13;58.625;103.17;100.49;1271.28;118;125.875;131.29;144.26;798.91;84.65;33;109.82;51;124.38;96.61;95;71.01;563.13;16.37;50.94;66.06;91.1;42;68.785;25.85;56.96;82.21;75.16;73.11;38.77;57.4;73.25;1.965;97.24;96.185;35.425;74.6;77.35;77.875;67.38;73.2;56.78;54.12;22.7;48.99;38.24;71.255;105.9;81.45;51.425;89;27;57.275;72.84;88.975;107.81;105.4;65.32;70.59;65.265;27;76.5
25;4;11.445;97.4;87.47;154.68;34.705;21.225;72.9;105.415;78.64;75.19;113.43;109.28;141.1;120.9;72.8;110.17;100.94;94.59;102.43;117.075;125.1;120.735;107.695;56.48;93.12;34;106.28;55;27.78;52.12;95.76;128.06;76.625;123.915;78.12;123.7;74.44;123;80.62;62.06;80.16;76.83;1405.92;140.5;139.175;131.96;162.185;788.2;95.45;33;108.52;51.885;112.155;87.85;79.4;73.8;704.43;36.92;64.52;84.08;87.5;45.12;69.23;28.82;77.84;90.82;59.75;82.895;35.06;50.25;73.25;1;106.7;101.36;37.45;66.05;74.5;76.075;65;83.1;76.94;67.635;21.55;67.86;78.02;94.475;107.28;90.19;71.72;89;27;63.875;70.6;90.325;98.99;105.02;67.08;68.55;80.37;27;34.5
50;4;11.445;75.28;83.745;165.46;21.855;21.225;68.85;114.94;89.42;105.16;113;56;49.65;108.21;78.2;86.95;125.51;117.03;110.485;66.375;112.18;70.97;78.84;24.665;63.2;34;89.06;57.05;59.02;75.58;113.61;89.45;93.59;88.425;80.68;75.76;105.72;74;113.64;80.38;114.675;116.545;1148.88;89.25;115.235;113.2;128.725;820.33;92.075;34.075;112.16;51;95.855;71.425;68.6;44.505;570.195;17.74;51.91;68.18;89.9;43.04;68.34;20.9;15.2;74.215;57.74;59.205;37.18;71.7;73.25;3.895;86.92;85.835;49.6;67.95;65;79.3;84.72;76.06;61.82;57.565;37.65;56.76;52.01;78.995;108.6;91.57;77.165;89.33;27;58.925;70.6;84.7;101.51;101.22;64.88;76.2;65.795;27;35.2
1;4;11.445;84.76;102.37;136.2;19.285;20;81;113.035;87.46;99.61;113.43;130;58.95;112.44;55.7;57.28;125.51;96.12;132.86;70.275;111.16;68.28;73.865;67.085;62.32;34;62;56.025;39.14;73.54;115.99;77.295;84.455;82.965;78.12;77.17;99.28;66;99.67;54.045;100.515;100.49;1197.84;114.25;123.215;127.27;141.87;922.075;102.875;34.075;113.46;51;82;55;41;82.17;549;15;49;66.06;91.4;43.56;67.45;22.88;44.78;76.675;74.49;78.26;37.18;62.35;73.25;1.965;100.68;99.98;40.15;84.1;74.88;76.825;74.86;72.98;56.36;54.12;27.3;51.765;41.3;76.415;106.38;83.29;63.305;89;27;57.275;77.04;91.225;112.22;109.2;64.88;73.65;65;27;46.4
